Time(Iteration),CLUB,SCLUB,LinUCB
6580,759.895271879,819.183907236,622.976718088
6590,760.705437317,820.879618821,623.707659176
6600,761.438615314,822.539487955,624.500484811
6610,762.682438582,823.993621702,624.948972377
6620,763.711689735,825.483934414,625.358856967
6630,765.154222796,826.521687365,625.819604455
6640,766.410679937,827.855181308,626.395463742
6650,767.926107788,829.280223188,627.285951652
6660,769.223425493,830.419386884,627.972717476
6670,770.623143503,831.496778004,628.242986196
6680,771.536600853,833.008520813,628.925133229
6690,772.634924033,834.268923047,629.753143929
6700,773.944171501,835.610848856,630.782097238
6710,775.492528921,836.438620836,631.41724378
6720,776.49549537,837.218363772,631.909752691
6730,777.2553875,838.241207601,632.322564614
6740,778.715343924,840.073353509,632.759818089
6750,780.238225176,841.027502446,633.016486991
6760,781.276917235,842.13882068,633.961800201
6770,782.363799398,843.112129624,634.781372637
6780,782.900069828,844.23913195,635.260005699
6790,783.737342385,845.041952735,635.673842322
6800,785.27065716,846.864061895,636.218831488
6810,786.12230346,847.9506176,636.745950804
6820,787.464502229,849.523726144,636.96254206
6830,788.520783887,850.938103028,637.917057546
6840,790.445399036,852.259258732,638.621094335
6850,791.57827453,853.211639105,639.204840831
6860,792.5520999,854.121381859,639.976808875
6870,793.733611476,855.943652855,640.299161722
6880,794.997397403,856.70699099,641.330318407
6890,796.407345852,857.83679221,641.6784655
6900,797.251978033,858.946876033,642.261078844
6910,798.403309659,859.775190542,643.041225034
6920,799.22758331,860.663399502,643.488229085
6930,800.418528849,861.602556961,644.003020882
6940,800.992520996,862.57624472,644.379500775
6950,802.437639496,863.522679109,645.009330771
6960,803.747148724,864.192307392,645.60878175
6970,805.046903433,865.396776329,645.816451981
6980,806.632117656,866.50931561,646.616598215
6990,808.006360904,868.124633499,647.189170049
7000,809.054164478,869.082254011,648.130733184
7010,810.507610783,870.953206965,648.831827344
7020,811.734647857,872.362974205,649.820256291
7030,812.719699235,873.562558588,650.152699748
7040,814.096451125,875.177475823,650.761271163
7050,815.516154086,876.135275933,651.17402536
7060,816.455524353,877.644862932,651.656392177
7070,817.492617509,878.676425141,652.30207622
7080,818.411495589,879.808266259,652.704065228
7090,819.29059698,881.26021857,653.303159705
7100,820.278507155,882.358585831,654.025418628
7110,821.245524556,883.396132087,654.848545085
7120,822.927709691,884.14737967,655.714149928
7130,824.594598231,886.003128381,656.343973855
7140,825.473947747,886.819885324,657.092345213
7150,826.960166346,888.162552341,657.628195185
7160,828.012687592,889.454659068,658.390573604
7170,829.502188844,890.430876184,659.2943732
7180,830.518548238,892.071604785,659.745417674
7190,831.531295559,893.064472911,660.142617679
7200,832.834571421,894.033503687,660.796938704
7210,834.199858571,895.280846197,661.753467129
7220,835.383996498,896.146038942,662.331584421
7230,836.106674202,897.689530645,662.784247982
7240,837.379404604,898.789219419,663.578343682
7250,838.469622553,899.931499073,664.084783129
7260,839.6260392,901.182251283,664.637022218
7270,840.687413869,902.380806322,665.209374835
7280,841.86027793,903.608253839,665.711142856
7290,843.299677628,904.915874947,666.409543622
7300,844.309323271,906.111704698,666.884734767
7310,845.387086498,907.746655845,667.262355462
7320,846.324930629,908.809167363,667.874329675
7330,847.003546984,909.864357021,668.793412934
7340,848.350413905,911.074060047,669.148423794
7350,848.899722708,912.630349787,669.588123591
7360,849.779715044,914.042022706,670.541238966
7370,851.058742652,915.177268103,671.331888285
7380,852.324782816,916.489683433,671.844386419
7390,854.089864543,917.809135442,672.896434935
7400,854.957875075,918.764168874,673.647438208
7410,855.552449674,920.209735434,674.308593242
7420,856.742795899,920.8251861,674.829026759
7430,858.136332274,922.009072254,675.572075412
7440,859.610672012,922.776200688,676.236627085
7450,860.492409745,924.107807397,676.909354874
7460,861.306694831,925.063126356,677.343004305
7470,861.906368758,926.219114793,677.890660374
7480,862.79490661,927.446758223,678.314748303
7490,863.949942062,928.637588781,678.64586918
7500,864.87271644,929.614969616,679.643342065
7510,866.180839261,930.533087431,680.429318066
7520,866.976948384,932.242667999,680.789038976
7530,867.616757589,932.731670041,681.579840189
7540,868.416530599,933.570754206,681.912880816
7550,869.271642159,934.635224649,682.319067282
7560,870.310128962,935.805481393,683.135116751
7570,871.242644196,936.912109417,683.736526143
7580,872.401622767,938.111974607,684.071800164
7590,873.829748604,938.622745744,684.449943219
7600,874.894759927,939.820600666,685.029649805
7610,876.03885277,940.800428677,685.576408693
7620,877.612006853,941.815622587,686.186838628
7630,878.910297866,942.998753148,686.704147132
7640,879.580434188,944.406721578,687.015473133
7650,880.69073068,945.634065934,687.501968139
7660,882.164619456,947.063436363,688.166308975
7670,883.614141792,948.41005611,688.703593016
7680,884.605093659,949.670655036,689.291617438
7690,885.237168814,950.704216023,689.57527141
7700,886.450719588,952.374219952,690.02052402
7710,887.514856762,953.539304508,690.331992209
7720,888.319858005,954.98463495,690.896305593
7730,889.276621966,955.95258918,691.713330819
7740,890.092253432,957.682635017,692.597517197
7750,891.246255401,959.364801482,693.349973704
7760,892.658402108,960.914567933,693.918936619
7770,894.070264368,962.116823145,694.300424371
7780,896.114979968,964.040707373,695.200546633
7790,897.336059571,965.134657195,695.656341417
7800,898.498755355,966.171115133,696.432479264
7810,899.763181875,967.368569777,697.046414382
7820,900.902818026,968.595663937,697.576463943
7830,902.017413004,969.577217144,698.301410637
7840,903.061144792,970.66052339,699.18650228
7850,904.513059132,971.946557653,699.701623469
7860,905.554752624,973.231808805,700.186952537
7870,906.373654657,974.287991245,700.407807263
7880,907.79744871,975.608373443,701.20349781
7890,909.053873368,976.785409367,701.547863364
7900,909.943575613,978.760084863,702.260070248
7910,910.682511886,979.515284846,702.725323638
7920,911.970974777,980.981960238,703.248233498
7930,912.717228171,982.305372114,704.111002177
7940,913.610618029,983.480618627,704.522555888
7950,914.20182618,984.52064457,704.854928399
7960,915.350023102,985.290875728,705.230279173
7970,916.497336714,986.401898478,705.585432469
7980,917.972042173,987.374047041,706.023848762
7990,919.253582243,988.764562916,706.595375873
8000,920.087251938,990.196598049,707.352657472
8010,921.154462428,990.668225345,707.894667246
8020,922.104093795,991.87197351,708.503166958
8030,922.949156804,992.824382395,709.15632889
8040,924.394202069,994.33940442,709.548070744
8050,925.553409716,995.480496417,710.425018035
8060,926.754972318,996.733186616,710.908810266
8070,927.902620771,997.628189806,711.348203354
8080,928.44629593,998.567639474,711.786191719
8090,929.297081349,1000.00487031,712.823879337
8100,930.199828522,1001.35193153,713.579404771
8110,931.450628493,1002.33927172,714.163236435
8120,932.906258091,1003.91546448,714.656096437
8130,934.363939411,1005.28688131,715.396379569
8140,935.671630551,1006.42525584,715.742604034
8150,936.926670543,1007.70803891,716.329469053
8160,937.557776361,1009.26125475,716.78178355
8170,938.858792347,1010.55881022,717.233881489
8180,939.864329305,1011.68383462,718.011642855
8190,941.10478913,1013.20782355,718.725996592
8200,942.645700583,1013.93412178,719.207662085
8210,943.699712091,1015.26494093,719.479015126
8220,945.002012871,1016.78287169,720.0046387
8230,946.505996483,1018.19946965,720.648680366
8240,947.359929549,1019.2069369,721.014169079
8250,948.572670034,1021.03357263,722.002419979
8260,949.825299975,1022.29405185,722.39288743
8270,951.103211588,1023.80692073,723.251943213
8280,952.297625207,1025.11221631,723.989327838
8290,953.104517721,1025.89462771,724.565977075
8300,954.38452162,1027.15072194,724.96506489
8310,955.09319224,1028.28628603,725.742935578
8320,956.227996349,1029.4790916,726.425436055
8330,957.696172353,1030.6157414,727.222689236
8340,958.789815185,1032.12647492,727.935353359
8350,959.985347976,1033.46874057,728.621732583
8360,960.851256493,1034.71671434,729.218654886
8370,961.769546238,1035.95692702,729.650642679
8380,962.664821019,1036.856469,729.911997902
8390,964.420581292,1038.19451134,730.467895986
8400,965.421142786,1039.3699135,730.932352344
8410,966.800590464,1040.47198379,731.580129985
8420,967.909037721,1041.4855564,732.666830808
8430,968.889068674,1042.94584048,733.520898281
8440,969.695582803,1044.74033648,733.992196915
8450,970.797121404,1045.45985845,734.203309618
8460,972.101993259,1046.61881846,734.730573243
8470,973.341539428,1048.12139212,735.448629627
8480,974.394873508,1049.2246645,735.865958002
8490,976.00906426,1050.51775758,736.545724617
8500,976.650547956,1051.56162451,737.023885041
8510,977.889156034,1052.83249654,737.684277278
8520,979.19115043,1053.5593294,738.245466176
8530,980.416329736,1054.96897049,738.506823203
8540,981.662369823,1055.97251456,738.933980187
8550,983.044423412,1057.33292126,739.556467675
8560,984.044929821,1058.15046102,740.019986303
8570,984.556170438,1059.52639454,740.590826374
8580,985.656658694,1060.66011413,741.113379379
8590,986.652150043,1061.93416111,741.455030614
8600,987.849640446,1063.15761411,741.786921103
8610,989.077033627,1064.11750762,742.141856429
8620,990.3000648,1065.48662214,742.578042928
8630,991.56648433,1066.67830742,742.957599354
8640,992.86920561,1067.8187245,743.530049553
8650,994.313958023,1068.91249761,743.745258728
8660,995.639267247,1069.88645583,744.321078409
8670,997.327162541,1071.09387157,745.046863327
8680,998.469305006,1072.42510125,745.428133191
8690,999.603786198,1074.46681515,745.880353994
8700,1000.5056415,1076.11363595,746.381240796
8710,1002.34196753,1077.32473008,746.828210045
8720,1003.87348213,1078.67896307,747.009439576
8730,1004.75792407,1079.82458356,747.450281845
8740,1005.66865491,1081.14784393,748.048056556
8750,1006.56914413,1082.3887686,748.40627469
8760,1007.74536879,1083.29619409,748.780827147
8770,1009.19522395,1084.18798207,749.222826768
8780,1010.64626008,1085.08480319,749.840652404
8790,1012.08047081,1086.14874942,750.310731147
8800,1013.07125285,1086.86908121,750.895697179
8810,1014.78692235,1087.75351469,751.26608154
8820,1016.06114668,1089.18195684,752.281634004
8830,1016.90307332,1089.96559475,753.430396568
8840,1018.14925102,1091.03801445,754.144309016
8850,1019.04811683,1092.37181632,754.53491599
8860,1020.25044224,1093.40004438,755.070264282
8870,1021.83437282,1094.43244384,755.696054291
8880,1023.49258358,1095.94375609,756.351030814
8890,1024.36779474,1096.75766464,756.76626535
8900,1025.74120192,1097.68420087,757.142076344
8910,1026.79411978,1098.93110963,757.533306749
8920,1028.03869068,1099.77680435,758.200445477
8930,1029.45273071,1100.77990287,758.331666929
8940,1030.8251258,1101.38087987,759.201333091
8950,1031.82566687,1102.50331156,759.789302153
8960,1033.24533758,1103.76503698,760.226077705
8970,1034.65959527,1104.91971367,760.537757696
8980,1035.72548906,1106.0605145,760.961788897
8990,1037.07271206,1107.24799602,761.253022984
9000,1038.27812187,1108.18035316,761.71396004
9010,1039.64149837,1109.01257732,762.049477474
9020,1040.67479982,1110.55799192,762.667038295
9030,1042.39963025,1112.66680737,762.768244216
9040,1043.97249161,1113.70774415,763.375768031
9050,1045.41974463,1114.80164083,763.884041117
9060,1046.73004507,1116.2084395,764.677401225
9070,1048.23034149,1117.29442818,765.265094079
9080,1049.57158699,1118.40013456,765.877278082
9090,1051.17416089,1119.72716142,766.220758404
9100,1052.43748921,1121.40030356,766.878937224
9110,1053.3859766,1122.20752484,767.164841234
9120,1054.72482071,1123.38925599,767.647090637
9130,1055.74829074,1124.75944232,768.359644695
9140,1056.83248624,1126.63169381,769.418048244
9150,1057.95489762,1127.71357398,769.746195129
9160,1059.40072462,1128.64818728,770.405712512
9170,1060.4656679,1129.71488373,770.854690486
9180,1062.14701063,1131.30903204,771.4721427
9190,1062.96112537,1132.3883324,771.951798065
9200,1064.2373337,1133.47072227,772.383752526
9210,1065.25692353,1134.46720578,772.923424494
9220,1066.28157051,1135.82856162,773.109202933
9230,1067.59058762,1137.19987993,773.499606363
9240,1068.81540275,1138.21739779,774.102258896
9250,1070.01216489,1139.53608335,774.519305942
9260,1071.05175662,1140.52167148,775.221857317
9270,1071.69078532,1141.67995643,775.88105998
9280,1072.98672694,1143.09865474,776.213417401
9290,1074.19336677,1144.57068063,776.795143083
9300,1075.12482585,1145.91599842,777.258723123
9310,1076.1764813,1147.02168206,777.752472708
9320,1077.57607519,1148.56099832,778.417936566
9330,1078.93293163,1149.56408388,778.987491728
9340,1080.37072989,1151.56663764,779.38924189
9350,1081.39442867,1152.85926161,780.019833822
9360,1082.3356079,1154.18585916,780.53690462
9370,1083.43647646,1155.70928132,781.216964197
9380,1084.73075002,1156.57089553,781.693795531
9390,1085.98034595,1158.36936259,782.198565868
9400,1087.11216493,1160.17894263,782.591390904
9410,1088.18396544,1161.31372413,783.071799361
9420,1089.29443993,1162.32194857,783.8865158
9430,1091.34964458,1164.00256272,784.487055646
9440,1092.10902362,1165.37556515,784.80103499
9450,1093.45983136,1166.68712244,785.281557392
9460,1094.75382086,1167.8374812,785.689610186
9470,1095.83062332,1168.68603435,786.466618015
9480,1097.1163271,1170.03990314,787.102127233
9490,1098.03260209,1171.27381712,787.568438249
9500,1099.32216678,1172.58152906,787.960825751
9510,1100.45235784,1173.60754994,788.447081612
9520,1101.38039068,1174.67965225,788.85934379
9530,1102.73626544,1175.83348728,789.250183777
9540,1103.99251882,1176.39890482,789.843730328
9550,1105.79087287,1177.81541423,790.53999675
9560,1107.05041066,1178.57018303,790.730560418
9570,1108.04612857,1179.87379106,790.984798492
9580,1109.47878626,1181.3021705,791.400282551
9590,1110.22143096,1182.93630053,791.794996081
9600,1111.39728255,1184.17045631,792.337737198
9610,1112.93552311,1185.45182696,792.584802461
9620,1114.31677192,1186.85014088,793.36275933
9630,1115.33017769,1187.95307952,793.636238746
9640,1116.70467597,1189.2321416,794.058809841
9650,1117.68829701,1190.58095858,794.293812516
9660,1119.04450159,1191.79902284,794.418598089
9670,1120.42987518,1193.19775987,794.77931203
9680,1122.0152542,1194.15995993,795.185902381
9690,1123.11112932,1195.01747545,795.600639949
9700,1123.9584727,1196.37794829,796.030212573
9710,1124.72695688,1197.3886585,796.246054179
9720,1125.84344863,1198.50128245,796.976977889
9730,1126.88439366,1199.43918325,797.417517166
9740,1128.03795873,1200.81071433,797.939847928
9750,1128.92748407,1201.94357924,798.256695518
9760,1129.90924797,1202.79948243,798.816408644
9770,1131.94688409,1204.69932039,798.927302994
9780,1132.82299357,1206.11643019,799.201326554
9790,1133.72722101,1206.91104974,799.698865643
9800,1134.65957651,1207.6564455,800.129287432
9810,1135.79164808,1208.26288314,800.64078492
9820,1137.22786445,1209.63802019,800.869692045
9830,1138.17663299,1210.77840613,801.187107921
9840,1139.39718581,1212.08354567,801.871037923
9850,1140.6960022,1213.62690879,802.223459867
9860,1141.98522228,1214.93662568,802.298743224
9870,1142.95135036,1215.7476043,802.713778434
9880,1144.368416,1217.26540932,803.443712816
9890,1145.37388222,1218.01050328,804.034597308
9900,1146.22146905,1218.93674428,804.647164933
9910,1147.04014888,1219.5977426,805.001519622
9920,1148.54484238,1220.95294599,805.731274821
9930,1149.32442757,1222.30095999,806.671339664
9940,1150.37314696,1223.53050079,807.075844581
9950,1151.13088762,1224.28057191,807.335951667
9960,1152.66468954,1225.07218968,807.922223985
9970,1153.64193257,1227.01682488,808.388006046
9980,1154.69062438,1228.37057963,808.784014357
9990,1155.56389401,1229.62821104,809.221499184
10000,1156.80169595,1230.90732271,809.831615755
10010,1157.64380684,1231.99264456,810.594346823
10020,1159.05932945,1232.86279446,810.977879923
10030,1160.09953737,1234.25821315,811.384917407
10040,1161.67381088,1235.537594,812.313991585
10050,1162.61517201,1236.42625064,812.694814261
10060,1163.6631915,1237.76052204,813.309583878
10070,1164.74503357,1239.32903724,813.730649275
10080,1165.6692637,1240.68507888,814.196024794
10090,1167.37668105,1242.35497257,814.899783733
10100,1168.51672655,1243.76036932,815.491771408
10110,1169.74994516,1245.39967825,815.662227898
10120,1170.87984581,1246.67066447,816.233354506
10130,1172.08659382,1247.6851422,816.897299981
10140,1173.09521033,1248.94721581,817.204149611
10150,1174.35556926,1250.44135259,817.733047468
10160,1176.06628705,1251.55331857,818.556450381
10170,1177.11428271,1252.99072378,818.845203881
10180,1178.69041987,1254.4956937,819.162807121
10190,1179.85340221,1255.51015042,819.426129451
10200,1180.98718593,1256.71633936,819.845277217
10210,1182.14319895,1257.7363153,820.374941366
10220,1183.22546784,1259.19637052,820.967170226
10230,1184.87456403,1260.20313445,821.379254758
10240,1186.09247531,1260.99250593,821.877878547
10250,1187.22070558,1261.98304783,822.145935314
10260,1188.05932003,1263.03563118,822.597928217
10270,1189.16256896,1264.3264757,823.137709981
10280,1190.20163365,1265.82974853,823.705438594
10290,1192.05471266,1267.90064809,823.961645154
10300,1192.96031613,1269.8056368,824.298059253
10310,1194.0986984,1271.06395457,824.700436725
10320,1195.36109778,1272.25307448,824.96787622
10330,1196.92446053,1273.88492669,825.513181732
10340,1198.32532318,1274.9307197,826.133353201
10350,1199.38814008,1275.92892902,826.423361281
10360,1200.63790492,1277.21811196,826.911864044
10370,1202.16580386,1278.0000579,827.409826713
10380,1203.36402032,1279.05093072,827.651929565
10390,1204.77045166,1280.29989955,828.140712695
10400,1206.07226978,1281.60490739,828.28190139
10410,1207.38356355,1283.16452973,828.580232407
10420,1208.58883431,1284.708019,829.062336705
10430,1209.72284991,1286.06622503,829.57247711
10440,1210.77951835,1287.56846258,829.909811096
10450,1212.02621822,1288.90685186,830.552078428
10460,1213.27167073,1289.98012243,831.163415116
10470,1214.76685946,1290.83217811,831.586161927
10480,1216.15738292,1292.25347242,831.987789652
10490,1217.12007921,1293.30895958,832.559528375
10500,1218.3275372,1294.12118537,832.968713903
10510,1219.69104955,1295.06005307,833.338088713
10520,1221.34948685,1296.27231979,833.617834521
10530,1222.72815143,1297.21072603,834.310817616
10540,1223.79220745,1298.7046744,834.935489252
10550,1224.72906097,1299.78870469,835.325428971
10560,1226.0567336,1301.14647611,835.455070943
10570,1227.3460083,1302.3434698,835.814068872
10580,1228.33085233,1303.53933157,835.999638537
10590,1229.38724009,1304.69486335,836.390214836
10600,1230.68545094,1306.09689756,837.073643624
10610,1232.2967408,1308.05835491,837.610675302
10620,1233.39340105,1309.31623314,837.693339914
10630,1234.0704841,1310.38203474,838.072420232
10640,1235.11842221,1311.37913971,838.510158634
10650,1236.02342312,1312.44892398,838.865048566
10660,1237.38227459,1313.47173861,839.063350038
10670,1238.99909615,1314.26968819,839.471837013
10680,1239.78116352,1315.64793375,839.9200572
10690,1240.62209206,1316.72520804,840.268822669
10700,1242.09811976,1317.89764088,840.77343875
10710,1243.69893098,1319.2956902,840.887520764
10720,1245.49480555,1321.15379625,841.360878472
10730,1246.99146505,1322.27863913,841.806058189
10740,1248.60655763,1323.64853066,842.288255416
10750,1250.17016744,1325.04923232,842.642891892
10760,1251.36559171,1326.00593995,842.781258087
10770,1252.14294315,1327.1317712,843.14540482
10780,1253.03057812,1328.21017483,843.438246332
10790,1253.91396589,1329.55073986,843.981084922
10800,1255.24802801,1330.85505714,844.69241145
10810,1256.16228497,1331.88958487,844.974505144
10820,1257.59714133,1332.89969059,845.412298147
10830,1259.01032363,1333.68207741,845.686684744
10840,1260.52830791,1335.26102124,845.982912943
10850,1261.78037906,1336.80013674,846.318885502
10860,1262.85849022,1337.55809736,846.826998336
10870,1263.945087,1338.3371274,847.367872319
10880,1265.09063033,1339.39675854,847.875792928
10890,1266.39958028,1340.57782899,848.13375722
10900,1267.72452025,1341.93468654,848.4891826
10910,1269.42361929,1343.00346826,849.052512694
10920,1270.83366349,1344.04350383,849.652121521
10930,1271.60898633,1345.03242673,850.052991344
10940,1273.16609546,1346.76740606,850.319530872
10950,1274.20593677,1347.68062528,850.806214143
10960,1275.00698159,1349.15998051,851.065428904
10970,1276.40946905,1350.25072542,851.358511221
10980,1277.60610894,1351.0243681,851.823972645
10990,1278.48923251,1352.10023426,852.429257567
11000,1279.59031994,1352.88404293,852.621017534
11010,1280.72203844,1354.19383658,853.279241231
11020,1282.15405411,1355.26866294,853.848342616
11030,1283.5171378,1356.28893536,854.279540698
11040,1285.25738299,1357.62399427,854.816445638
11050,1286.97127553,1359.67048636,855.139502462
11060,1288.39732092,1360.70266785,855.514372646
11070,1289.47713907,1362.06623326,855.8910419
11080,1290.5953874,1363.23695004,856.425501441
11090,1291.75425783,1364.6608481,856.760292728
11100,1292.94250861,1366.51743117,857.282971187
11110,1294.69604855,1367.67451295,857.530065096
11120,1295.97649584,1368.94075036,857.750990488
11130,1297.30369453,1370.2051947,858.051087834
11140,1298.74471253,1371.57075887,858.530833196
11150,1300.01917582,1372.8834653,859.152495489
11160,1301.37955041,1374.34291281,859.431191884
11170,1302.70402227,1375.76169048,859.842011345
11180,1304.51589753,1377.53637145,859.926632748
11190,1305.06309409,1378.55553554,860.250188628
11200,1306.32349138,1379.59842753,860.439152383
11210,1307.60150935,1380.35720035,860.805359407
11220,1308.71970909,1381.99411105,861.246443831
11230,1309.99863475,1382.81775591,861.455465351
11240,1311.5133028,1384.44335614,861.825731876
11250,1312.72278689,1385.23518789,861.848684517
11260,1313.69431409,1386.44543012,862.144831091
11270,1314.9980829,1387.33397561,862.601863852
11280,1316.17582638,1388.35564385,862.872539498
11290,1317.0215653,1389.59834876,863.372038217
11300,1318.24877119,1390.9488117,863.913257805
11310,1319.13466222,1392.44898649,864.148810803
11320,1320.74603208,1393.62668029,864.286959089
11330,1321.44045895,1394.80245186,864.950257703
11340,1322.73244028,1395.99185148,865.073198678
11350,1324.00733462,1396.96661841,865.475884947
11360,1324.99880181,1398.25494471,866.095963037
11370,1326.48536682,1399.69721246,866.562863393
11380,1327.68917056,1400.67530113,866.665145905
11390,1329.01641877,1401.55696292,867.28547066
11400,1330.07976154,1402.8040949,867.443571249
11410,1330.76705241,1403.81574229,867.953420126
11420,1332.25218337,1404.5666569,868.286395164
11430,1333.76716074,1405.58508375,868.605753686
11440,1334.77846472,1406.53538214,869.036369742
11450,1335.94165436,1407.92916134,869.269106128
11460,1337.00494475,1409.16231719,869.771524753
11470,1338.29346195,1411.0350551,869.924696757
11480,1339.32457671,1412.21912479,870.080273047
11490,1340.48794554,1413.29062751,870.579482905
11500,1341.92533085,1413.88834371,871.026638401
11510,1342.88221778,1415.46557706,871.320297729
11520,1344.12584,1416.64935375,871.727890447
11530,1345.46951693,1417.59391395,872.032586154
11540,1347.02972682,1419.04829592,872.369475113
11550,1347.82870845,1420.0932177,872.791718047
11560,1348.80969042,1421.41808533,873.116392656
11570,1349.53979405,1422.90264573,873.675137155
11580,1351.39275472,1423.67487302,873.919908456
11590,1352.35252493,1424.64395228,874.249635204
11600,1353.84619824,1425.60043969,874.832727063
11610,1355.48263399,1426.71612618,875.10316152
11620,1356.70233054,1427.81479545,875.653008311
11630,1358.56755081,1428.55435486,876.30997312
11640,1359.89697944,1430.081959,876.604037874
11650,1360.78957579,1431.56707562,876.902752477
11660,1362.0865588,1433.52862268,877.551290373
11670,1363.75777654,1434.65208272,878.013776169
11680,1365.44873233,1435.65673804,878.331725148
11690,1366.35889839,1436.61476451,878.830229502
11700,1367.14771329,1437.39421745,879.141807144
11710,1368.14114099,1438.38580963,879.396569132
11720,1369.4417239,1439.60130558,879.568613315
11730,1370.7871904,1440.95053932,879.781246951
11740,1371.58082795,1442.22949623,880.09271068
11750,1372.16663966,1443.3272321,880.450821568
11760,1373.50231609,1444.54756017,880.85962845
11770,1375.04895272,1446.16774996,881.106378809
11780,1376.57224759,1447.44894088,881.368356313
11790,1377.38114565,1448.96643478,881.758289795
11800,1378.71694179,1450.20630674,882.257038773
11810,1379.70479647,1451.33485059,882.600882285
11820,1380.98562278,1452.46103118,883.152566
11830,1382.30144874,1453.66544067,883.846742726
11840,1383.63945675,1454.7930241,884.394211583
11850,1384.7978159,1455.80064763,884.554244694
11860,1386.48952956,1456.76828111,884.779559916
11870,1387.53641513,1457.94115346,885.100865355
11880,1388.24436729,1459.03840654,885.59835517
11890,1389.38589114,1460.33814076,885.809687285
11900,1390.85141414,1461.25253831,886.194041059
11910,1391.7232078,1463.0022327,886.753190474
11920,1393.21093326,1463.87101311,887.044087484
11930,1394.69867727,1465.35969941,887.378579246
11940,1395.88331165,1466.73159591,887.603550914
11950,1397.64084195,1467.37470443,888.304318956
11960,1399.01076898,1469.01966587,888.763302453
11970,1400.49227049,1470.46250655,889.23717808
11980,1401.4149272,1471.01505345,889.509984401
11990,1402.571096,1471.82288462,889.783177718
12000,1403.57538729,1472.78142066,890.152558773
12010,1404.76035838,1474.00406897,890.448291649
12020,1406.09184493,1474.82699609,890.826105621
12030,1407.10669381,1476.37586916,890.959591237
12040,1408.88608817,1477.71485894,891.219287836
12050,1409.97659796,1479.31971148,891.356728322
12060,1411.13418467,1480.30096087,891.800767477
12070,1412.54471133,1481.42072683,891.973608106
12080,1413.69274092,1482.5478877,892.447091993
12090,1415.04886851,1484.03370779,892.816556903
12100,1416.2337806,1485.09253743,893.239696835
12110,1417.41488619,1486.91979813,893.536345446
12120,1419.10740103,1487.99149039,893.770047365
12130,1420.34839416,1489.41781962,894.462182959
12140,1421.45284014,1490.22819683,894.730676997
12150,1422.72337003,1491.71937449,895.071537448
12160,1424.28678626,1492.59565573,895.420269681
12170,1425.01027973,1493.84945123,895.483433305
12180,1426.01588335,1495.19682788,895.920650369
12190,1427.77789255,1496.0214292,896.264077293
12200,1429.02151856,1497.34030901,896.862920643
12210,1430.2611075,1498.90563395,897.220972536
12220,1431.45302972,1499.91705081,898.020383494
12230,1432.5203397,1501.14650855,898.340798638
12240,1433.85784591,1501.46291176,898.647020764
12250,1434.86173921,1502.92043885,899.144642238
12260,1435.73313576,1504.20231935,899.528994945
12270,1437.08653676,1505.1173087,899.844223753
12280,1438.50200616,1506.22292874,899.929103833
12290,1439.85396903,1507.42824228,900.22921154
12300,1441.07566755,1508.55059975,900.872284174
12310,1442.8931043,1509.81682249,901.164049369
12320,1444.01540055,1510.82947459,901.602758916
12330,1445.23514914,1511.95887366,902.100008301
12340,1447.17509414,1513.71186183,902.450162603
12350,1448.81528092,1514.92244963,902.781849504
12360,1450.42687915,1516.56784666,902.884287704
12370,1451.68400816,1517.47223959,903.407193668
12380,1452.81660144,1518.70882576,903.880599646
12390,1453.90552296,1520.01472505,904.231296756
12400,1454.52524952,1521.10008061,904.563546331
12410,1455.64047332,1522.25601079,905.023785178
12420,1457.36860792,1523.42900556,905.571809415
12430,1458.36731258,1524.50623749,905.899792955
12440,1459.90051858,1525.36252173,906.200255078
12450,1461.50950426,1526.1243053,906.525153243
12460,1462.98984789,1527.16719801,906.596609779
12470,1463.9484852,1528.51511803,907.206633545
12480,1464.77595406,1529.45635984,907.363080008
12490,1465.97750229,1530.19687225,907.873454757
12500,1467.91193476,1531.7582823,908.014694941
12510,1469.51042677,1532.94267998,908.311794608
12520,1470.80987543,1534.02321535,908.535015538
12530,1472.05337396,1534.71966216,908.689775701
12540,1472.86542977,1535.41204175,908.891250066
12550,1474.23700761,1536.6443962,909.236015047
12560,1475.96886909,1537.73634547,909.872205261
12570,1477.54796368,1538.89261331,910.371572344
12580,1479.11533475,1541.04551552,910.593118251
12590,1479.64609424,1542.26082649,910.926457953
12600,1481.16009222,1543.49182267,911.331262817
12610,1482.77893577,1544.87512362,911.445848233
12620,1483.83082119,1546.19605198,912.25227527
12630,1485.57465444,1548.33186653,912.371403815
12640,1486.5210006,1549.0074251,912.635601268
12650,1487.37845759,1550.05747762,912.994798003
12660,1488.45174068,1551.08562971,913.212348143
12670,1489.88593016,1552.16777284,913.433830664
12680,1491.74691738,1553.34746419,913.56231597
12690,1493.05157337,1554.9693658,913.877728849
12700,1494.54586632,1555.947715,914.19377578
12710,1495.11049743,1557.07711137,914.683798411
12720,1496.56384078,1558.47027936,915.105200096
12730,1498.32550562,1559.43040877,915.427067783
12740,1499.47858987,1561.00523445,915.725569555
12750,1500.34543811,1561.85335802,916.00802896
12760,1501.58864674,1563.14126364,916.140821356
12770,1503.14047397,1564.51104785,916.476439862
12780,1504.12769786,1565.80461637,916.80196786
12790,1505.70694783,1566.59467361,917.168775848
12800,1506.61745901,1567.68949751,917.490178299
